Hello, collisional simulations!
Event: 4945 8109 0.013209280305575406
Event: 788 9755 0.013209280305575406
Event: 993 5367 0.013209280305575406
Event: 1722 3102 0.013209280305575406
Event: 1418 8740 0.013209280305575406
Event: 1488 2716 0.013209280305575406
Event: 3132 5885 0.013222146494267832
Event: 770 4729 0.013237903662385473
Event: 3182 5844 0.01325678040884083
Event: 594 7846 0.013294868133691348
Event: 5108 7141 0.01333847389916027
Event: 369 4258 0.013347104815708022
Event: 3655 4809 0.013358406482389973
Event: 4044 9288 0.013433496894008022
Event: 1928 3265 0.013446419152700305
Event: 7359 9713 0.01356970569681125
Event: 1767 7248 0.013577150686875879
Event: 4839 5067 0.0136448724171589
Event: 3589 8215 0.013649568450879553
Event: 3484 6340 0.013694907582110017
Event: 3455 5196 0.013748801991126644
Event: 1709 8243 0.0137836149472837
Event: 4301 7049 0.013809302710123714
Event: 5060 6404 0.01381660645287735
Event: 1315 8255 0.013835292366182032
Event: 291 2013 0.013852189996791638
Event: 1321 2398 0.013852189996791638
Event: 1387 6539 0.013852189996791638
Event: 1488 2716 0.013852189996791638
Event: 8103 9409 0.013852189996791638
Event: 6999 7622 0.013852189996791638
Event: 2058 6414 0.013852189996791638
Event: 4945 8109 0.013852189996791638
Event: 788 9755 0.013852189996791638
Event: 1418 8740 0.013852189996791638
Event: 1722 3102 0.013852189996791638
Event: 3132 5885 0.013865056185484064
Event: 993 5367 0.01386534707894728
Event: 8212 9477 0.013868289169265512
Event: 770 4729 0.013880813353601706
Event: 7131 9359 0.013918357489867828
Event: 3182 5844 0.013929283096156687
Event: 594 7846 0.014006216254291918
Event: 6583 9513 0.01401057502210109
Event: 4362 9650 0.014035588631366376
Event: 369 4258 0.0141012743333491
Event: 3655 4809 0.014120743849133826
Event: 5108 7141 0.014122425604195361
Event: 2325 4218 0.014124083845792194
Event: 131 7906 0.014134082690382308
Event: 92 5440 0.014135632192097859
Event: 3139 4808 0.014192492275264292
Event: 2366 5464 0.014222276521085507
Event: 1928 3265 0.014293590878781933
Event: 4044 9288 0.014303805337031983
Event: 4609 5059 0.014314612986529245
Event: 3560 7791 0.01437811518663972
Event: 2277 6670 0.014449895454358635
Event: 8724 9370 0.01445474331557119
Event: 291 2013 0.01449509968800787
Event: 1488 2716 0.01449509968800787
Event: 1321 2398 0.01449509968800787
Event: 1387 6539 0.01449509968800787
Event: 8103 9409 0.01449509968800787
Event: 1722 3102 0.01449509968800787
Event: 4945 8109 0.01449509968800787
Event: 6999 7622 0.01449509968800787
Event: 2058 6414 0.01449509968800787
Event: 1418 8740 0.01449509968800787
Event: 788 9755 0.01449509968800787
Event: 3132 5885 0.014507965876700297
Event: 770 4729 0.014523723044817938
Event: 4434 6982 0.014534669253100457
Event: 1767 7248 0.014538240379150573
Event: 993 5367 0.01455279252933044
Event: 3182 5844 0.014584327451515723
Event: 766 5711 0.014587850705184164
Event: 7359 9713 0.014605482273504252
Event: 1374 2474 0.014618284914366531
Event: 1617 5771 0.0146204030061381
Event: 868 9852 0.014627356368961932
Event: 9107 9285 0.014680937514497241
Event: 4839 5067 0.014689287336266387
Event: 594 7846 0.014700798260854171
Event: 3589 8215 0.014700932061852096
Event: 3882 5424 0.014707729925314
Event: 3871 4362 0.014722049164680949
Event: 6875 8755 0.014755146816081297
Event: 3484 6340 0.0147951383774436
Event: 369 4258 0.014829752145836426
Event: 3655 4809 0.014854466650942753
Event: 5108 7141 0.014918384718972878
Event: 3068 9851 0.014928134232529295
Event: 3455 5196 0.014930587001754437
Event: 1709 8243 0.015038859583376436
Event: 5060 6404 0.015044698262497347
Event: 1315 8255 0.015068148650653321
Event: 1928 3265 0.015109143580861
Event: 4301 7049 0.015110944688260712
Event: 4152 8183 0.015134915978614862
Event: 291 2013 0.015138009379224103
Event: 788 9755 0.015138009379224103
Event: 1418 8740 0.015138009379224103
Event: 1488 2716 0.015138009379224103
Event: 1321 2398 0.015138009379224103
Event: 2058 6414 0.015138009379224103
Event: 1387 6539 0.015138009379224103
Event: 6999 7622 0.015138009379224103
Event: 8103 9409 0.015138009379224103
Event: 1722 3102 0.015138009379224103
Event: 4945 8109 0.015138009379224103
Event: 3132 5885 0.01515087556791653
Event: 5939 9672 0.015154410772355235
Event: 770 4729 0.01516663273603417
Event: 4044 9288 0.015177263945274239
Event: 289 8075 0.01518357335566746
Event: 8212 9477 0.015192888225389766
Event: 3182 5844 0.015227237142731956
Event: 7131 9359 0.015240544142204425
Event: 993 5367 0.015273106136081934
Event: 1067 1662 0.015274516080928797
Event: 594 7846 0.015378989840429035
Event: 4976 8743 0.015380117519067114
Event: 4462 9277 0.015388911366578308
Event: 1767 7248 0.01545207035909149
Event: 2709 5786 0.015459153902705613
Event: 6533 9278 0.015459928244124923
Event: 6583 9513 0.015480300621265135
Event: 7169 7980 0.015514200685097413
Event: 369 4258 0.01553338462765175
Event: 4362 9650 0.015551326961762235
Event: 3655 4809 0.015560621455051667
Event: 5161 5316 0.01562466089740922
Event: 92 5440 0.015664203054506665
Event: 7359 9713 0.015674690798127132
Event: 4839 5067 0.015700632159082198
Event: 2325 4218 0.01571230709091622
Event: 3589 8215 0.015721356873857877
Event: 5108 7141 0.015726511624769967
Event: 131 7906 0.015766177317196893
Event: 291 2013 0.015780919070440335
Event: 788 9755 0.015780919070440335
Event: 4945 8109 0.015780919070440335
Event: 1722 3102 0.015780919070440335
Event: 1418 8740 0.015780919070440335
Event: 6999 7622 0.015780919070440335
Event: 1488 2716 0.015780919070440335
Event: 1321 2398 0.015780919070440335
Event: 1387 6539 0.015780919070440335
Event: 8103 9409 0.015780919070440335
Event: 2058 6414 0.015780919070440335
Event: 3132 5885 0.01579378525913276
Event: 770 4729 0.0158095424272504
Event: 3139 4808 0.015818387334947035
Event: 2366 5464 0.015859183442414857
Event: 3484 6340 0.01586786108156418
Event: 3182 5844 0.015870146833948186
Event: 589 1982 0.015884457248255938
Event: 1928 3265 0.015894284845642776
Event: 7497 9849 0.015899153401700165
Event: 4927 7890 0.015961864209429823
Event: 7519 7879 0.015970389577069137
Event: 4114 9896 0.01599512013011212
Event: 3224 7780 0.01602577624230044
Event: 993 5367 0.016027846972987154
Event: 594 7846 0.01604115918642
Event: 4044 9288 0.016053840132564223
Event: 2557 5439 0.016103148966306637
Event: 3455 5196 0.016111646304285746
Event: 4609 5059 0.016116605999395257
Event: 6869 7751 0.016161433606465624
Event: 3560 7791 0.016191722325057358
Event: 369 4258 0.016212992218405855
Event: 1306 9745 0.01623910557304721
Event: 3655 4809 0.01624021858511828
Event: 5060 6404 0.016251123233455535
Event: 1315 8255 0.016265918550606377
Event: 1327 6607 0.01630329097324412
Event: 860 9810 0.01631040113959248
Event: 1767 7248 0.01632095357367287
Event: 1709 8243 0.016333204844668693
Event: 2040 5002 0.016338580917976308
Event: 8724 9370 0.016358058624073104
Event: 2277 6670 0.016410307804120613
Event: 2689 6627 0.016413933811539765
Event: 6220 6468 0.016423365270638875
Event: 291 2013 0.016423828761656566
Event: 788 9755 0.016423828761656566
Event: 8103 9409 0.016423828761656566
Event: 1387 6539 0.016423828761656566
Event: 2058 6414 0.016423828761656566
Event: 4945 8109 0.016423828761656566
Event: 1488 2716 0.016423828761656566
Event: 1321 2398 0.016423828761656566
Event: 1722 3102 0.016423828761656566
Event: 6999 7622 0.016423828761656566
Event: 1418 8740 0.016423828761656566
Event: 1382 9125 0.016431891799963856
Event: 7786 8735 0.016436088210518722
Event: 3132 5885 0.016436694950348992
Event: 825 1841 0.01644734427917903
Event: 770 4729 0.01645245211846663
Event: 10 820 0.016460874409386463
Event: 4301 7049 0.016474026739433385
Event: 1498 5003 0.016510315842750135
Event: 3182 5844 0.016513056525164417
Event: 4434 6982 0.016513196383637324
Event: 766 5711 0.016520646698609746
Event: 7131 9359 0.016533501430608846
Event: 8212 9477 0.016540605137853708
Event: 5108 7141 0.01654696808146193
Event: 868 9852 0.01659734403325576
Event: 1593 5009 0.01662512285150242
Event: 1617 5771 0.016626411623452297
Event: 1928 3265 0.016650174205678197
Event: 469 3305 0.016652693328605507
Event: 1582 8260 0.01666663486527538
Event: 4620 6384 0.016676016512692748
Event: 1374 2474 0.016679087155992617
Event: 4511 7923 0.016679103220278567
Event: 4839 5067 0.016679897171628034
Event: 2553 2683 0.016685062310305428
Event: 594 7846 0.016687667103558557
Event: 4740 8092 0.01669413235348599
Event: 2088 5627 0.016695617439922945
Event: 3141 9476 0.016708967276274585
Event: 3589 8215 0.016711715482690466
Event: 2328 4363 0.01671277026043145
Event: 854 8609 0.01673927277551953
Event: 3871 4362 0.016769166484937613
Event: 9107 9285 0.01677572402278236
Event: 7359 9713 0.016778348086084284
Event: 3882 5424 0.016792117528987287
Event: 1448 3404 0.016803873291910652
Event: 993 5367 0.016818646851533916
Event: 369 4258 0.01686937008518198
Event: 6875 8755 0.01687445373300461
Event: 3655 4809 0.016894233225247357
Event: 5565 5588 0.016903887358227333
Event: 3484 6340 0.016913847332388245
Event: 4044 9288 0.016933500727444265
Event: 6583 9513 0.01697616739685348
Event: 6999 7622 0.017066738452872796
Event: 1418 8740 0.017066738452872796
Event: 788 9755 0.017066738452872796
Event: 291 2013 0.017066738452872796
Event: 1722 3102 0.017066738452872796
Event: 1321 2398 0.017066738452872796
Event: 8103 9409 0.017066738452872796
Event: 1387 6539 0.017066738452872796
Event: 1488 2716 0.017066738452872796
Event: 2058 6414 0.017066738452872796
Event: 4945 8109 0.017066738452872796
Event: 425 2583 0.01707257295793648
Event: 249 9643 0.017079501395380087
Event: 3132 5885 0.017079604641565223
Event: 2912 3268 0.017079809201833093
Event: 770 4729 0.017095361809682862
Event: 1940 6250 0.017106963766613647
Event: 4362 9650 0.017114992330086454
Event: 1767 7248 0.017147090835297283
Event: 5184 8637 0.01714769318279233
Event: 92 5440 0.017153008120575165
Event: 4027 9542 0.01715361994452618
Event: 3182 5844 0.017155966216380648
Event: 1306 3743 0.017206738239250924
Event: 3068 9851 0.017275571501543515
Event: 3455 5196 0.017291900745162098
Event: 594 7846 0.017330576794774788
Event: 2325 4218 0.017331643867431235
Event: 1928 3265 0.017377925185328855
Event: 5108 7141 0.01737991721325187
Event: 1315 8255 0.017429557184125775
Event: 5060 6404 0.017436345735838646
Event: 3139 4808 0.01744421338088679
Event: 131 7906 0.01746534794627883
Event: 2366 5464 0.017477159818281955
Event: 369 4258 0.01751227977639821
Event: 3655 4809 0.017537142916463588
Event: 545 5089 0.01757159056221407
Event: 582 4101 0.017608191422664312
Event: 4839 5067 0.017628046603733506
Event: 993 5367 0.017647213595500796
Event: 1709 8243 0.01766777739157495
Event: 3589 8215 0.017672858095880907
Event: 289 8075 0.017674371357788356
Event: 1456 7397 0.01770194173303556
Event: 4152 8183 0.01770386180912307
Event: 6999 7622 0.017709648144089027
Event: 1418 8740 0.017709648144089027
Event: 1387 6539 0.017709648144089027
Event: 2058 6414 0.017709648144089027
Event: 4945 8109 0.017709648144089027
Event: 1488 2716 0.017709648144089027
Event: 788 9755 0.017709648144089027
Event: 8103 9409 0.017709648144089027
Event: 291 2013 0.017709648144089027
Event: 1321 2398 0.017709648144089027
Event: 1722 3102 0.017709648144089027
Event: 1933 2979 0.01771777700389763
Event: 3132 5885 0.017722514332781453
Event: 770 4729 0.017738271500899093
Event: 3172 4263 0.017795032235578986
Event: 7131 9359 0.017797793225375565
Event: 3182 5844 0.01779887590759688
Event: 5939 9672 0.017799414117324587
Event: 4044 9288 0.017816211976111
Event: 4301 7049 0.01790140186848097
Event: 8212 9477 0.017911887020600474
Event: 7359 9713 0.017917497757055208
Event: 1767 7248 0.017932576154407787
Event: 3484 6340 0.017933843373561714
Event: 7707 9754 0.01793628688366902
Event: 4319 5296 0.01794317631921137
Event: 5942 9091 0.0179562518063379
Event: 594 7846 0.01797348648599102
Event: 4609 5059 0.01797413278519337
Event: 3560 7791 0.018007495090045504
Event: 2235 4003 0.01803433412457154
Event: 1049 9997 0.018072337832759567
Event: 1928 3265 0.018078607250694517
Event: 5685 9219 0.01808423419086651
Event: 1067 1662 0.018113954281066547
Event: 7542 8813 0.018138382298282123
Event: 369 4258 0.018155189467614442
Event: 3655 4809 0.01818005260767982
Event: 4462 9277 0.018223888430919447
Event: 5108 7141 0.018225523493276573
Event: 2709 5786 0.018236505674138637
Event: 2444 7499 0.01824074299056705
Event: 8724 9370 0.018276642564577963
Event: 4976 8743 0.018326501765059358
Event: 6999 7622 0.018352557835305257
Event: 4945 8109 0.018352557835305257
Event: 2058 6414 0.018352557835305257
Event: 1722 3102 0.018352557835305257
Event: 291 2013 0.018352557835305257
Event: 1321 2398 0.018352557835305257
Event: 8103 9409 0.018352557835305257
Event: 788 9755 0.018352557835305257
Event: 1418 8740 0.018352557835305257
Event: 1488 2716 0.018352557835305257
Event: 1387 6539 0.018352557835305257
Event: 3132 5885 0.018365424023997684
Event: 766 5711 0.01836874656971683
Event: 770 4729 0.018381181192115324
Event: 3282 9389 0.0183865824258829
Event: 7169 7980 0.018393622639364865
Event: 1637 9814 0.018398077411823793
Event: 3182 5844 0.01844178559881311
Event: 2277 6670 0.018450610869677725
Event: 3455 5196 0.018471271380179025
Event: 868 9852 0.018480439919551804
Event: 6533 9278 0.018488607158140834
Event: 4407 8327 0.01849264698746967
Event: 6583 9513 0.018498815084625288
Event: 4434 6982 0.018501786891373884
Event: 993 5367 0.01851533445128605
Event: 4839 5067 0.018546019083752203
Event: 1315 8255 0.01855999614071841
Event: 5161 5316 0.018564290745885195
Event: 3988 9311 0.01856520532734401
Event: 1617 5771 0.018585831105400453
Event: 5060 6404 0.018600817740702404
Event: 92 5440 0.01860295825028154
Event: 3589 8215 0.01860561297535592
Event: 1421 1820 0.018607335422980847
Event: 594 7846 0.01861639617720725
Event: 1767 7248 0.01867940182872631
Event: 2428 6927 0.018700340725212088
Event: 4044 9288 0.01870193954557195
Event: 3871 4362 0.018713166613582775
Event: 3991 6956 0.018725231230637296
Event: 4362 9650 0.018728029410465058
Event: 2969 3935 0.01873112096899842
Event: 3569 4330 0.018735738780288544
Event: 1374 2474 0.018749189782671143
Event: 3811 9766 0.018751341462053824
Event: 1928 3265 0.018753247668573385
Event: 369 4258 0.018798099158830673
Event: 3882 5424 0.018820821753641505
Event: 3655 4809 0.01882296229889605
Event: 3814 8606 0.018842943181945817
Event: 291 2013 0.019497718442826866
Event: 369 4258 0.019497718442826866
Event: 770 4729 0.019497718442826866
Event: 1387 6539 0.019497718442826866
Event: 8103 9409 0.019497718442826866
Event: 6999 7622 0.019497718442826866
Event: 594 7846 0.019497718442826866
Event: 1321 2398 0.019497718442826866
Event: 2058 6414 0.019497718442826866
Event: 4945 8109 0.019497718442826866
Event: 788 9755 0.019497718442826866
Event: 1722 3102 0.019497718442826866
Event: 1418 8740 0.019497718442826866
Event: 1488 2716 0.019497718442826866
Event: 3655 4809 0.019497718442826866
Event: 3132 5885 0.019497718442826866
Event: 3182 5844 0.019497718442826866
Event: 1928 3265 0.01950084610788269
Event: 1767 7248 0.01955697596609001
Event: 5108 7141 0.0197245260913773
Event: 4839 5067 0.019735765719941123
Event: 4044 9288 0.01974602569172449
Event: 3589 8215 0.01975485284541578
Event: 993 5367 0.019782611389936124
Event: 3484 6340 0.019829607344138477
Event: 1315 8255 0.019948337766861526
Event: 5060 6404 0.019998708185670365
Event: 3455 5196 0.020037272628310458
Event: 7359 9713 0.020064988298159638
Event: 7131 9359 0.020072210223246723
Event: 291 2013 0.020145880964114973
Event: 369 4258 0.020145880964114973
Event: 770 4729 0.020145880964114973
Event: 1387 6539 0.020145880964114973
Event: 8103 9409 0.020145880964114973
Event: 6999 7622 0.020145880964114973
Event: 594 7846 0.020145880964114973
Event: 2058 6414 0.020145880964114973
Event: 3182 5844 0.020145880964114973
Event: 3655 4809 0.020145880964114973
Event: 3132 5885 0.020145880964114973
Event: 4945 8109 0.020145880964114973
Event: 788 9755 0.020145880964114973
Event: 1488 2716 0.020145880964114973
Event: 1722 3102 0.020145880964114973
Event: 1418 8740 0.020145880964114973
Event: 1928 3265 0.0201490086291708
Event: 1321 2398 0.02015244841633335
Event: 1767 7248 0.020229294277622403
Event: 92 5440 0.02026657253115215
Event: 8212 9477 0.020272858906808654
Event: 1709 8243 0.020273617149048948
Event: 4301 7049 0.02040145485178297
Event: 6583 9513 0.020418720240139528
Event: 2366 5464 0.020445507703174402
Event: 3139 4808 0.020488968764370723
Event: 4362 9650 0.020530907709014827
Event: 2325 4218 0.020544107793405455
Event: 4839 5067 0.020593438800098653
Event: 766 5711 0.020610013875481215
Event: 5108 7141 0.0206125799467638
Event: 3589 8215 0.020632969826936475
Event: 4044 9288 0.02064551422541334
Event: 868 9852 0.020648008649066425
Event: 3560 7791 0.02068393579137967
Event: 131 7906 0.020690518188913737
Event: 3871 4362 0.02070377396204982
Event: 993 5367 0.02076052614962886
Event: 1617 5771 0.020773307011173525
Event: 3484 6340 0.020785327197332892
Event: 291 2013 0.02079404348540308
Event: 369 4258 0.02079404348540308
Event: 1387 6539 0.02079404348540308
Event: 1418 8740 0.02079404348540308
Event: 770 4729 0.02079404348540308
Event: 8103 9409 0.02079404348540308
